Site,Latitude,Longitude,Palaeolatitude,Palaeolongitude,Depth,Age,Epoch,Stage,AgeModel,GDGTData,ABS_GDGT_0,ABS_GDGT_1,ABS_GDGT_2,ABS_GDGT_3,ABS_Crenarchaeol,ABS_Cren,GDGT_0,GDGT_1,GDGT_2,GDGT_3,Crenarchaeol,Cren
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,34.2,71.25,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),285000,72800,93400,26800,458000,71900,0.28,0.07,0.09,0.03,0.45,0.07
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,34.4,71.25,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),1470000,373000,448000,123000,1510000,265000,0.35,0.09,0.11,0.03,0.36,0.06
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,34.6,71.26,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),1490000,353000,391000,105000,1250000,203000,0.39,0.09,0.1,0.03,0.33,0.05
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,34.8,71.26,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),1150000,276000,340000,96300,1150000,193000,0.36,0.09,0.11,0.03,0.36,0.06
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,35,71.26,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),1660000,383000,486000,140000,1780000,281000,0.35,0.08,0.1,0.03,0.38,0.06
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,35.4,71.29,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),1480000,337000,441000,132000,1820000,298000,0.33,0.07,0.1,0.03,0.4,0.07
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,35.6,71.3,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),1360000,339000,447000,122000,1920000,359000,0.3,0.07,0.1,0.03,0.42,0.08
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,36.6,71.37,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),573000,120000,107000,33200,505000,83600,0.4,0.08,0.08,0.02,0.36,0.06
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,37,71.4,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),38700,9450,8620,3590,60400,8340,0.3,0.07,0.07,0.03,0.47,0.06
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,37.4,71.42,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),377000,87400,89000,25400,375000,55300,0.37,0.09,0.09,0.03,0.37,0.05
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,37.6,71.43,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),543000,170000,232000,75900,1170000,199000,0.23,0.07,0.1,0.03,0.49,0.08
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,38.4,71.49,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),567000,118000,109000,35300,512000,80200,0.4,0.08,0.08,0.02,0.36,0.06
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,38.6,71.5,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),192000,44000,58900,21300,372000,60600,0.26,0.06,0.08,0.03,0.5,0.08
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,38.8,71.51,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),169000,44600,52500,14400,242000,30800,0.31,0.08,0.09,0.03,0.44,0.06
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,39.4,71.55,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),1000000,273000,312000,79000,1120000,182000,0.34,0.09,0.11,0.03,0.38,0.06
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,39.8,71.58,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),564000,162000,213000,57100,843000,132000,0.29,0.08,0.11,0.03,0.43,0.07
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,40,71.59,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),1060000,334000,446000,118000,1680000,300000,0.27,0.08,0.11,0.03,0.43,0.08
PAMA Quarry (Israel),31.08,35.17,18.4,31.9,42.2,71.66,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),1080000,350000,454000,120000,1480000,247000,0.29,0.09,0.12,0.03,0.4,0.07
PAMA Quarry (Israel),31.08,35.17,18.3,31.9,42.8,71.67,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),554000,177000,221000,61600,829000,133000,0.28,0.09,0.11,0.03,0.42,0.07
PAMA Quarry (Israel),31.08,35.17,18.3,31.9,43.2,71.69,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),440000,135000,139000,47600,755000,103000,0.27,0.08,0.09,0.03,0.47,0.06
PAMA Quarry (Israel),31.08,35.17,18.3,31.9,43.4,71.69,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),422000,108000,108000,32800,638000,76800,0.3,0.08,0.08,0.02,0.46,0.06
PAMA Quarry (Israel),31.08,35.17,18.3,31.9,43.8,71.73,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),886000,240000,248000,69200,1060000,184000,0.33,0.09,0.09,0.03,0.39,0.07
PAMA Quarry (Israel),31.08,35.17,18.3,31.9,44.2,71.84,Upper Cretaceous,Maastrichtian,Meilijson et al. (2014),Alsenz et al. (2013),378000,113000,113000,33000,520000,94700,0.3,0.09,0.09,0.03,0.42,0.08
PAMA Quarry (Israel),31.08,35.17,18.2,32,46,73.27,Upper Cretaceous,Campanian,Meilijson et al. (2014),Alsenz et al. (2013),394000,116000,116000,39900,583000,45400,0.3,0.09,0.09,0.03,0.45,0.04
PAMA Quarry (Israel),31.08,35.17,18.1,32.1,46.4,73.7,Upper Cretaceous,Campanian,Meilijson et al. (2014),Alsenz et al. (2013),57500,15800,14100,7530,127000,11500,0.25,0.07,0.06,0.03,0.54,0.05
PAMA Quarry (Israel),31.08,35.17,18.1,32.1,46.8,74.14,Upper Cretaceous,Campanian,Meilijson et al. (2014),Alsenz et al. (2013),38000,12900,14500,3560,73800,8420,0.25,0.09,0.1,0.02,0.49,0.06
PAMA Quarry (Israel),31.08,35.17,17.9,32.2,48.2,75.52,Upper Cretaceous,Campanian,Meilijson et al. (2014),Alsenz et al. (2013),585000,182000,174000,73100,1150000,125000,0.26,0.08,0.08,0.03,0.5,0.05
Seymour Island (Antarctic Peninsula),-64.23,-56.62,-62.7,-60.7,3,66.02,Upper Cretaceous,Maastrichtian,Scasso et al. (2020),Scasso et al. (2020),0.436667202,0.040455932,0.023824049,0.017241933,0.471985873,0.009825012,0.44,0.04,0.02,0.02,0.47,0.01
Seymour Island (Antarctic Peninsula),-64.23,-56.62,-62.7,-60.7,1.8,66.03,Upper Cretaceous,Maastrichtian,Scasso et al. (2020),Scasso et al. (2020),0.410082479,0.042781161,0.024743698,0.017266631,0.493332306,0.011793725,0.41,0.04,0.02,0.02,0.49,0.01
Seymour Island (Antarctic Peninsula),-64.23,-56.62,-62.7,-60.7,0.8,66.03,Upper Cretaceous,Maastrichtian,Scasso et al. (2020),Scasso et al. (2020),0.41572332,0.044499961,0.027324537,0.018580685,0.484034663,0.009836833,0.42,0.04,0.03,0.02,0.48,0.01
Seymour Island (Antarctic Peninsula),-64.23,-56.62,-62.7,-60.7,0.4,66.04,Upper Cretaceous,Maastrichtian,Scasso et al. (2020),Scasso et al. (2020),0.38288883,0.046210721,0.032677581,0.023732506,0.505017164,0.009473198,0.38,0.05,0.03,0.02,0.51,0.01
